entry_id,exit_id,vehicle_id,vehicle_type,start_time,end_time,distance,travel_time,speed
790062,790060,宁A3AW17_0,1,2021-06-11 09:18:44,2021-06-11 09:21:13,5247.02,0.041389,126.773
790062,790060,蒙CHF166_0,11,2021-06-11 09:18:27,2021-06-11 09:22:18,5247.02,0.064167,81.771
790062,790060,宁AY565D_0,1,2021-06-11 09:54:20,2021-06-11 09:56:27,5247.02,0.035278,148.733
790062,790060,宁AJ003U_0,1,2021-06-11 09:54:25,2021-06-11 09:57:04,5247.02,0.044167,118.8
790062,790060,宁A92P07_0,1,2021-06-11 09:54:39,2021-06-11 09:57:21,5247.02,0.045,116.6
790062,790060,宁AT1271_0,1,2021-06-11 10:30:30,2021-06-11 10:32:56,5247.02,0.040556,129.377
790062,790060,宁CFP423_0,1,2021-06-11 10:30:28,2021-06-11 10:33:01,5247.02,0.0425,123.459
790062,790060,宁C96666_0,1,2021-06-11 11:43:04,2021-06-11 11:45:52,5247.02,0.046667,112.435
790062,790060,宁A6N995_0,1,2021-06-11 11:43:36,2021-06-11 11:46:08,5247.02,0.042222,124.272
790062,790060,蒙CZN899_0,1,2021-06-11 11:43:40,2021-06-11 11:46:20,5247.02,0.044444,118.059
790062,790060,宁AM618Y_0,1,2021-06-11 11:43:39,2021-06-11 11:46:26,5247.02,0.046389,113.109
790062,790060,宁A6H169_0,1,2021-06-11 12:18:25,2021-06-11 12:21:11,5247.02,0.046111,113.791
790062,790060,宁AJE011_0,1,2021-06-11 12:19:09,2021-06-11 12:21:32,5247.02,0.039722,132.094
790062,790060,宁A1B927_0,11,2021-06-11 12:18:37,2021-06-11 12:21:47,5247.02,0.052778,99.417
790062,790060,宁AE752D_0,1,2021-06-11 12:19:30,2021-06-11 12:21:59,5247.02,0.041389,126.773
790062,790060,宁E33930_1,16,2021-06-11 12:18:32,2021-06-11 12:22:15,5247.02,0.061944,84.706
790062,790060,宁CEV239_0,1,2021-06-11 12:19:33,2021-06-11 12:22:18,5247.02,0.045833,114.481
790062,790060,宁AP065W_0,1,2021-06-11 12:54:40,2021-06-11 12:57:06,5247.02,0.040556,129.377
790062,790060,宁CY9761_0,1,2021-06-11 12:54:37,2021-06-11 12:57:08,5247.02,0.041944,125.096
790062,790060,宁AT2711_0,1,2021-06-11 13:30:23,2021-06-11 13:32:58,5247.02,0.043056,121.865
790062,790060,宁A7R811_0,1,2021-06-11 13:30:23,2021-06-11 13:32:59,5247.02,0.043333,121.086
790062,790060,宁BW6529_0,1,2021-06-11 13:30:34,2021-06-11 13:33:14,5247.02,0.044444,118.059
790062,790060,宁AQV502_0,1,2021-06-11 14:06:25,2021-06-11 14:08:55,5247.02,0.041667,125.927
790062,790060,甘A998D3_0,1,2021-06-11 14:06:27,2021-06-11 14:09:00,5247.02,0.0425,123.459
790062,790060,蒙CJY225_0,1,2021-06-11 14:06:39,2021-06-11 14:10:05,5247.02,0.057222,91.696
790062,790060,蒙CAU059_0,1,2021-06-11 14:42:18,2021-06-11 14:44:56,5247.02,0.043889,119.552
790062,790060,宁B4E007_0,1,2021-06-11 14:42:40,2021-06-11 14:45:08,5247.02,0.041111,127.631
790062,790060,宁D06718_0,1,2021-06-11 14:42:24,2021-06-11 14:45:10,5247.02,0.046111,113.791
790062,790060,宁CDA972_0,1,2021-06-11 15:18:23,2021-06-11 15:21:08,5247.02,0.045833,114.481
790062,790060,蒙C0AA66_0,1,2021-06-11 15:18:17,2021-06-11 15:21:09,5247.02,0.047778,109.821
790062,790060,宁A28C12_0,1,2021-06-11 15:18:39,2021-06-11 15:21:16,5247.02,0.043611,120.314
790062,790060,宁AQ366V_0,1,2021-06-11 15:18:26,2021-06-11 15:21:50,5247.02,0.056667,92.594
790062,790060,宁AJA801_0,1,2021-06-11 15:54:24,2021-06-11 15:57:08,5247.02,0.045556,115.177
790062,790060,鲁EKN596_0,1,2021-06-11 15:54:22,2021-06-11 15:57:10,5247.02,0.046667,112.435
790062,790060,宁C30236_0,11,2021-06-11 15:54:29,2021-06-11 15:57:39,5247.02,0.052778,99.417
790062,790060,宁AGR946_0,1,2021-06-11 16:30:24,2021-06-11 16:32:58,5247.02,0.042778,122.657
790062,790060,宁A257S1_0,1,2021-06-11 16:30:36,2021-06-11 16:33:11,5247.02,0.043056,121.865
790062,790060,宁A86K86_0,1,2021-06-11 16:30:15,2021-06-11 16:33:18,5247.02,0.050833,103.221
790062,790060,宁APX035_0,1,2021-06-11 17:06:19,2021-06-11 17:08:47,5247.02,0.041111,127.631
790062,790060,宁A0KA83_0,1,2021-06-11 17:06:28,2021-06-11 17:08:47,5247.02,0.038611,135.894
790062,790060,宁AX963J_0,1,2021-06-11 17:06:17,2021-06-11 17:08:50,5247.02,0.0425,123.459
790062,790060,宁A8DV58_0,1,2021-06-11 17:06:21,2021-06-11 17:08:59,5247.02,0.043889,119.552
790062,790060,宁APW981_0,1,2021-06-11 17:06:57,2021-06-11 17:09:18,5247.02,0.039167,133.965
790062,790060,川B350UX_0,1,2021-06-11 17:06:26,2021-06-11 17:09:19,5247.02,0.048056,109.186
790062,790060,宁AP897P_0,1,2021-06-11 17:06:51,2021-06-11 17:09:26,5247.02,0.043056,121.865
790062,790060,宁BCN936_0,1,2021-06-11 17:06:52,2021-06-11 17:09:26,5247.02,0.042778,122.657
790062,790060,宁A9750H_0,1,2021-06-11 17:07:18,2021-06-11 17:09:52,5247.02,0.042778,122.657
790062,790060,宁AA1361_1,13,2021-06-11 17:07:10,2021-06-11 17:10:41,5247.02,0.058611,89.523
790062,790060,宁A810C9_0,1,2021-06-11 17:42:19,2021-06-11 17:44:32,5247.02,0.036944,142.026
790062,790060,宁A204S2_0,1,2021-06-11 17:42:16,2021-06-11 17:44:44,5247.02,0.041111,127.631
790062,790060,宁A2AR11_0,1,2021-06-11 17:42:36,2021-06-11 17:44:58,5247.02,0.039444,133.025
790062,790060,宁A06331_0,1,2021-06-11 17:42:32,2021-06-11 17:45:03,5247.02,0.041944,125.096
790062,790060,宁ADF050_0,1,2021-06-11 17:42:22,2021-06-11 17:45:17,5247.02,0.048611,107.939
790062,790060,豫KGB785_0,1,2021-06-11 17:42:26,2021-06-11 17:45:42,5247.02,0.054444,96.375
790062,790060,宁ANU595_0,1,2021-06-11 17:42:54,2021-06-11 17:45:54,5247.02,0.05,104.94
790062,790060,晋AH2021_1,13,2021-06-11 17:42:31,2021-06-11 17:46:01,5247.02,0.058333,89.949
790062,790060,宁AD5962_1,16,2021-06-11 17:42:35,2021-06-11 17:46:22,5247.02,0.063056,83.212
790062,790060,宁A29369_0,1,2021-06-11 18:18:11,2021-06-11 18:20:50,5247.02,0.044167,118.8
790062,790060,宁AWF222_0,1,2021-06-11 18:18:25,2021-06-11 18:20:54,5247.02,0.041389,126.773
790062,790060,宁DAH536_0,1,2021-06-11 18:18:10,2021-06-11 18:20:58,5247.02,0.046667,112.435
790062,790060,宁AUZ502_0,1,2021-06-11 18:18:23,2021-06-11 18:21:00,5247.02,0.043611,120.314
790062,790060,陕AG9Q30_0,1,2021-06-11 18:18:36,2021-06-11 18:21:14,5247.02,0.043889,119.552
790062,790060,宁AY7907_0,1,2021-06-11 18:18:31,2021-06-11 18:21:17,5247.02,0.046111,113.791
790062,790060,宁A4M517_0,1,2021-06-11 18:18:35,2021-06-11 18:21:18,5247.02,0.045278,115.885
790062,790060,宁AFJ158_0,11,2021-06-11 18:54:37,2021-06-11 18:57:22,5247.02,0.045833,114.481
790062,790060,陕KV8203_0,1,2021-06-11 18:54:30,2021-06-11 18:57:38,5247.02,0.052222,100.475
790062,790060,宁A1M615_0,1,2021-06-11 19:30:12,2021-06-11 19:32:35,5247.02,0.039722,132.094
790062,790060,宁AU171F_0,1,2021-06-11 19:30:26,2021-06-11 19:32:46,5247.02,0.038889,134.923
790062,790060,宁A0023A_0,1,2021-06-11 19:30:25,2021-06-11 19:33:21,5247.02,0.048889,107.325
790062,790060,宁CHN910_0,1,2021-06-11 19:30:13,2021-06-11 19:33:27,5247.02,0.053889,97.367
790062,790060,宁A8HV99_0,11,2021-06-11 20:06:14,2021-06-11 20:08:54,5247.02,0.044444,118.059
790062,790060,宁AF816M_0,1,2021-06-11 20:06:14,2021-06-11 20:08:58,5247.02,0.045556,115.177
790062,790060,宁BG6061_0,1,2021-06-11 20:06:16,2021-06-11 20:08:59,5247.02,0.045278,115.885
790062,790060,宁A62E26_0,1,2021-06-11 20:06:25,2021-06-11 20:09:01,5247.02,0.043333,121.086
790062,790060,陕J7P513_0,1,2021-06-11 20:06:30,2021-06-11 20:09:03,5247.02,0.0425,123.459
790062,790060,宁B8B915_0,1,2021-06-11 20:42:14,2021-06-11 20:44:46,5247.02,0.042222,124.272
790062,790060,宁A50A01_0,1,2021-06-11 20:42:45,2021-06-11 20:45:23,5247.02,0.043889,119.552
790062,790060,宁CU7176_0,1,2021-06-11 20:43:38,2021-06-11 20:46:18,5247.02,0.044444,118.059
790062,790060,宁AE010R_0,1,2021-06-11 20:43:26,2021-06-11 20:46:21,5247.02,0.048611,107.939
790062,790060,陕K99015_1,16,2021-06-11 20:43:20,2021-06-11 20:47:09,5247.02,0.063611,82.486
790062,790060,宁AB1382_1,4,2021-06-11 21:18:18,2021-06-11 21:21:47,5247.02,0.058056,90.379
790062,790060,宁ECE513_0,1,2021-06-11 21:54:24,2021-06-11 21:57:08,5247.02,0.045556,115.177
790062,790060,宁AX593K_0,1,2021-06-11 21:54:56,2021-06-11 21:57:26,5247.02,0.041667,125.927
790062,790060,宁A2477C_0,1,2021-06-11 22:30:21,2021-06-11 22:33:22,5247.02,0.050278,104.36
790062,790060,宁AM438J_0,11,2021-06-11 22:30:44,2021-06-11 22:33:44,5247.02,0.05,104.94
790062,790060,蒙CSF959_0,1,2021-06-11 23:44:21,2021-06-11 23:46:55,5247.02,0.042778,122.657
790062,790060,宁A0R883_0,1,2021-06-12 00:18:55,2021-06-12 00:21:50,5247.02,0.048611,107.939
790062,790060,宁AQ756S_0,1,2021-06-12 00:20:11,2021-06-12 00:23:00,5247.02,0.046944,111.772
790062,790060,宁AR819V_0,1,2021-06-12 00:55:29,2021-06-12 00:58:09,5247.02,0.044444,118.059
790062,790060,蒙L63660_1,16,2021-06-12 00:55:26,2021-06-12 00:58:57,5247.02,0.058611,89.523
790062,790060,冀J7U607_1,16,2021-06-12 00:55:46,2021-06-12 00:59:25,5247.02,0.060833,86.253
790062,790060,豫A06A7E_0,1,2021-06-12 00:57:47,2021-06-12 01:00:30,5247.02,0.045278,115.885
790062,790060,鲁NE3090_1,16,2021-06-12 00:56:34,2021-06-12 01:00:55,5247.02,0.0725,72.373
790062,790060,豫A9862T_1,16,2021-06-12 00:57:33,2021-06-12 01:01:00,5247.02,0.0575,91.253
790062,790060,宁AG7926_1,16,2021-06-12 00:58:23,2021-06-12 01:02:04,5247.02,0.061389,85.472
790062,790060,蒙M99691_1,16,2021-06-12 01:31:05,2021-06-12 01:34:31,5247.02,0.057222,91.696
790062,790060,宁AK1630_1,16,2021-06-12 01:31:21,2021-06-12 01:34:49,5247.02,0.057778,90.813
790062,790060,陕AP0737_1,12,2021-06-12 02:07:11,2021-06-12 02:10:47,5247.02,0.06,87.45
790062,790060,宁A2AL20_0,11,2021-06-12 02:45:41,2021-06-12 02:48:32,5247.02,0.0475,110.464
790062,790060,陕JF8808_0,1,2021-06-12 03:21:01,2021-06-12 03:23:34,5247.02,0.0425,123.459
