entry_id,exit_id,vehicle_id,vehicle_type,start_time,end_time,distance,travel_time,speed
790064,78007B,宁CA202警_3,1,2021-07-23 14:32:36,2021-07-23 14:37:01,8889.9,0.073611,120.769
790064,78007B,宁C3D626_0,1,2021-07-23 14:37:31,2021-07-23 14:42:01,8889.9,0.075,118.532
790064,78007B,苏J1EY05_0,1,2021-07-23 14:38:14,2021-07-23 14:42:59,8889.9,0.079167,112.293
790064,78007B,宁A35677_0,1,2021-07-23 14:52:55,2021-07-23 14:57:24,8889.9,0.074722,118.973
790064,78007B,陕K4A694_0,1,2021-07-23 14:55:30,2021-07-23 15:00:31,8889.9,0.083611,106.325
790064,78007B,宁A6DV63_0,1,2021-07-23 14:52:39,2021-07-23 15:02:30,8889.9,0.164167,54.152
790064,78007B,宁A73S75_0,11,2021-07-23 14:57:13,2021-07-23 15:03:26,8889.9,0.103611,85.801
790064,78007B,宁E69805_1,16,2021-07-23 15:12:40,2021-07-23 15:18:24,8889.9,0.095556,93.033
790064,78007B,宁B16956_0,1,2021-07-23 15:14:59,2021-07-23 15:19:23,8889.9,0.073333,121.226
790064,78007B,宁CD3525_1,16,2021-07-23 15:15:03,2021-07-23 15:21:39,8889.9,0.11,80.817
790064,78007B,蒙CWZ076_0,1,2021-07-23 15:18:56,2021-07-23 15:24:41,8889.9,0.095833,92.764
790064,78007B,宁A023R7_0,1,2021-07-23 15:27:41,2021-07-23 15:33:01,8889.9,0.088889,100.011
790064,78007B,宁EP3596_0,1,2021-07-23 15:47:42,2021-07-23 15:53:17,8889.9,0.093056,95.533
790064,78007B,青H87219_0,1,2021-07-23 15:32:55,2021-07-23 15:57:24,8889.9,0.408056,21.786
790064,78007B,青H31696_0,1,2021-07-23 15:32:59,2021-07-23 15:58:07,8889.9,0.418889,21.223
790064,78007B,宁AJ9755_1,12,2021-07-23 16:03:01,2021-07-23 16:08:57,8889.9,0.098889,89.898
790064,78007B,甘A63877_1,16,2021-07-23 16:32:26,2021-07-23 16:39:47,8889.9,0.1225,72.571
790064,78007B,陕KH990S_0,1,2021-07-23 16:38:41,2021-07-23 16:43:30,8889.9,0.080278,110.739
790064,78007B,甘AG2Y09_0,1,2021-07-23 16:41:27,2021-07-23 16:45:47,8889.9,0.072222,123.091
790064,78007B,宁A3W195_0,1,2021-07-23 16:42:54,2021-07-23 16:47:32,8889.9,0.077222,115.121
790064,78007B,宁A307C5_0,1,2021-07-23 16:42:56,2021-07-23 16:47:33,8889.9,0.076944,115.537
790064,78007B,宁C8B568_0,1,2021-07-23 16:55:18,2021-07-23 16:59:47,8889.9,0.074722,118.973
790064,78007B,宁AL090X_0,1,2021-07-23 16:55:44,2021-07-23 17:00:03,8889.9,0.071944,123.567
790064,78007B,宁A083L6_0,1,2021-07-23 16:55:55,2021-07-23 17:00:04,8889.9,0.069167,128.528
790064,78007B,宁B61685_0,1,2021-07-23 17:01:58,2021-07-23 17:07:30,8889.9,0.092222,96.397
790064,78007B,宁A7Y812_0,1,2021-07-23 17:07:15,2021-07-23 17:12:05,8889.9,0.080556,110.357
790064,78007B,宁A5DP16_0,1,2021-07-23 17:13:12,2021-07-23 17:17:28,8889.9,0.071111,125.014
790064,78007B,宁AP498H_0,11,2021-07-23 17:12:22,2021-07-23 17:18:56,8889.9,0.109444,81.228
790064,78007B,宁AD0105_1,16,2021-07-23 17:23:51,2021-07-23 17:30:05,8889.9,0.103889,85.571
790064,78007B,宁A6K827_0,1,2021-07-23 17:30:55,2021-07-23 17:34:48,8889.9,0.064722,137.355
790064,78007B,津CD7658_1,16,2021-07-23 17:37:44,2021-07-23 17:43:57,8889.9,0.103611,85.801
790064,78007B,宁A056W8_0,1,2021-07-23 17:40:23,2021-07-23 17:45:29,8889.9,0.085,104.587
790064,78007B,晋AN881E_0,1,2021-07-23 18:04:58,2021-07-23 18:20:48,8889.9,0.263889,33.688
790064,78007B,宁AG7808_1,4,2021-07-23 18:36:11,2021-07-23 18:41:17,8889.9,0.085,104.587
790064,78007B,宁A2B063_0,1,2021-07-23 18:56:48,2021-07-23 19:01:30,8889.9,0.078333,113.489
790064,78007B,浙J3T3G5_0,1,2021-07-23 18:57:34,2021-07-23 19:02:20,8889.9,0.079444,111.901
790064,78007B,冀AX0H78_0,1,2021-07-23 18:57:59,2021-07-23 19:02:34,8889.9,0.076389,116.377
790064,78007B,宁CB0167_0,1,2021-07-23 19:19:43,2021-07-23 19:24:52,8889.9,0.085833,103.572
790064,78007B,鄂AH13Z5_0,1,2021-07-23 19:35:45,2021-07-23 19:40:02,8889.9,0.071389,124.528
790064,78007B,宁D3D660_0,1,2021-07-23 19:35:59,2021-07-23 19:40:48,8889.9,0.080278,110.739
790064,78007B,宁ACZ175_0,1,2021-07-23 19:44:05,2021-07-23 19:49:48,8889.9,0.095278,93.305
790064,78007B,甘AC9Y71_0,1,2021-07-23 19:50:57,2021-07-23 19:56:34,8889.9,0.093611,94.966
790064,78007B,宁A91121_1,3,2021-07-23 19:50:44,2021-07-23 19:56:34,8889.9,0.097222,91.439
790064,78007B,宁A17D77_0,1,2021-07-23 19:52:14,2021-07-23 19:56:38,8889.9,0.073333,121.226
790064,78007B,宁A31762_0,1,2021-07-23 18:34:11,2021-07-23 20:08:23,8889.9,1.57,5.662
790064,78007B,津CD3077_1,16,2021-07-23 19:56:40,2021-07-23 20:08:46,8889.9,0.201667,44.082
790064,78007B,宁CDD856_0,11,2021-07-23 20:13:25,2021-07-23 20:17:43,8889.9,0.071667,124.045
790064,78007B,宁ECU968_0,1,2021-07-23 20:13:43,2021-07-23 20:18:21,8889.9,0.077222,115.121
790064,78007B,宁AC9780_1,12,2021-07-23 20:21:13,2021-07-23 20:26:55,8889.9,0.095,93.578
790064,78007B,宁A1BG80_0,1,2021-07-23 20:54:12,2021-07-23 20:58:55,8889.9,0.078611,113.087
790064,78007B,甘M18A79_0,1,2021-07-23 20:59:44,2021-07-23 21:13:21,8889.9,0.226944,39.172
790064,78007B,宁A88P21_0,1,2021-07-23 21:10:45,2021-07-23 21:15:08,8889.9,0.073056,121.686
790064,78007B,宁DFW507_0,1,2021-07-23 21:11:24,2021-07-23 21:16:04,8889.9,0.077778,114.298
790064,78007B,宁CDT097_0,1,2021-07-23 21:35:22,2021-07-23 21:41:25,8889.9,0.100833,88.165
790064,78007B,宁A827T1_0,1,2021-07-23 22:52:44,2021-07-23 22:57:06,8889.9,0.072778,122.151
790064,78007B,陕A0G0Z8_0,1,2021-07-23 22:56:03,2021-07-23 23:31:50,8889.9,0.596389,14.906
790064,78007B,宁AA169B_0,1,2021-07-23 23:27:32,2021-07-23 23:32:17,8889.9,0.079167,112.293
790064,78007B,豫C372CN_0,1,2021-07-24 00:04:31,2021-07-24 00:10:23,8889.9,0.097778,90.919
790064,78007B,陕AAX370_1,13,2021-07-24 00:07:32,2021-07-24 00:13:20,8889.9,0.096667,91.964
790064,78007B,宁A73G78_0,1,2021-07-24 01:45:58,2021-07-24 01:50:57,8889.9,0.083056,107.035
790064,78007B,宁A8Y786_0,1,2021-07-24 05:07:24,2021-07-24 05:11:36,8889.9,0.07,126.999
790064,78007B,苏J1DW22_0,1,2021-07-24 05:29:46,2021-07-24 05:34:11,8889.9,0.073611,120.769
790064,78007B,津C15287_1,13,2021-07-24 05:38:23,2021-07-24 05:44:49,8889.9,0.107222,82.911
790064,78007B,冀B9222W_1,16,2021-07-24 05:59:23,2021-07-24 06:05:16,8889.9,0.098056,90.661
790064,78007B,宁A6AE68_0,11,2021-07-24 06:01:20,2021-07-24 06:06:59,8889.9,0.094167,94.406
790064,78007B,宁AQ812N_0,11,2021-07-24 06:13:58,2021-07-24 06:18:50,8889.9,0.081111,109.602
790064,78007B,宁A20K05_0,1,2021-07-24 06:23:32,2021-07-24 06:27:48,8889.9,0.071111,125.014
790064,78007B,宁AV169U_0,1,2021-07-24 06:27:41,2021-07-24 06:32:00,8889.9,0.071944,123.567
790064,78007B,宁AQ799T_0,1,2021-07-24 06:28:39,2021-07-24 06:32:53,8889.9,0.070556,125.998
790064,78007B,宁A3AK68_0,1,2021-07-24 06:30:47,2021-07-24 06:38:49,8889.9,0.133889,66.398
790064,78007B,宁A9AF59_0,1,2021-07-24 06:34:40,2021-07-24 06:38:58,8889.9,0.071667,124.045
790064,78007B,宁AV722K_0,1,2021-07-24 06:30:53,2021-07-24 06:38:58,8889.9,0.134722,65.987
790064,78007B,宁A5430C_0,1,2021-07-24 06:39:19,2021-07-24 06:43:20,8889.9,0.066944,132.796
790064,78007B,宁A3R971_0,1,2021-07-24 06:52:05,2021-07-24 06:56:32,8889.9,0.074167,119.863
790064,78007B,宁B88575_0,1,2021-07-24 06:57:33,2021-07-24 07:01:46,8889.9,0.070278,126.496
790064,78007B,宁AB6027_1,16,2021-07-24 06:55:13,2021-07-24 07:01:51,8889.9,0.110556,80.411
790064,78007B,宁AK066V_0,1,2021-07-24 06:59:37,2021-07-24 07:03:53,8889.9,0.071111,125.014
790064,78007B,宁AZ668F_0,1,2021-07-24 07:12:21,2021-07-24 07:16:41,8889.9,0.072222,123.091
790064,78007B,宁AL861K_0,1,2021-07-24 07:14:38,2021-07-24 07:18:59,8889.9,0.0725,122.619
790064,78007B,宁AG7808_1,4,2021-07-24 07:16:31,2021-07-24 07:21:39,8889.9,0.085556,103.907
790064,78007B,宁A980K6_0,1,2021-07-24 07:20:09,2021-07-24 07:25:13,8889.9,0.084444,105.276
790064,78007B,豫G8655E_0,1,2021-07-24 07:26:12,2021-07-24 07:32:15,8889.9,0.100833,88.165
790064,78007B,宁AB972F_0,11,2021-07-24 07:28:54,2021-07-24 07:35:15,8889.9,0.105833,83.999
790064,78007B,宁AB1851_1,16,2021-07-24 07:31:07,2021-07-24 07:37:16,8889.9,0.1025,86.731
790064,78007B,宁AB7569_1,16,2021-07-24 07:51:21,2021-07-24 07:58:01,8889.9,0.111111,80.009
790064,78007B,宁AR001G_0,1,2021-07-24 07:54:11,2021-07-24 07:58:27,8889.9,0.071111,125.014
790064,78007B,宁AG679J_0,1,2021-07-24 08:11:29,2021-07-24 08:20:15,8889.9,0.146111,60.843
790064,78007B,宁A6268A_0,1,2021-07-24 08:42:45,2021-07-24 08:53:14,8889.9,0.174722,50.88
790064,78007B,豫N57C5U_0,1,2021-07-24 08:50:53,2021-07-24 08:55:51,8889.9,0.082778,107.394
790064,78007B,宁AC172E_0,1,2021-07-24 08:46:28,2021-07-24 08:58:22,8889.9,0.198333,44.823
790064,78007B,宁A6Q971_0,11,2021-07-24 08:57:28,2021-07-24 09:02:42,8889.9,0.087222,101.923
790064,78007B,冀F2KE75_0,1,2021-07-24 09:00:02,2021-07-24 09:04:26,8889.9,0.073333,121.226
790064,78007B,宁CE8199_0,1,2021-07-24 09:11:24,2021-07-24 09:16:04,8889.9,0.077778,114.298
790064,78007B,宁AQN876_0,1,2021-07-24 09:25:24,2021-07-24 09:29:57,8889.9,0.075833,117.23
790064,78007B,冀B8V559_1,16,2021-07-24 09:40:46,2021-07-24 09:47:09,8889.9,0.106389,83.56
790064,78007B,宁A65762_0,11,2021-07-24 09:43:38,2021-07-24 09:48:12,8889.9,0.076111,116.802
790064,78007B,宁AA068W_0,1,2021-07-24 09:52:16,2021-07-24 09:56:46,8889.9,0.075,118.532
790064,78007B,宁A8BW75_0,11,2021-07-24 09:55:19,2021-07-24 10:00:41,8889.9,0.089444,99.391
790064,78007B,宁CFS033_0,1,2021-07-24 10:01:08,2021-07-24 10:06:21,8889.9,0.086944,102.249
790064,78007B,宁AGC417_0,1,2021-07-24 10:03:16,2021-07-24 10:07:32,8889.9,0.071111,125.014
790064,78007B,津H88085_0,1,2021-07-24 10:17:59,2021-07-24 10:23:05,8889.9,0.085,104.587
790064,78007B,津A44Y16_0,1,2021-07-24 10:18:04,2021-07-24 10:23:10,8889.9,0.085,104.587
790064,78007B,津MYK307_0,1,2021-07-24 10:18:05,2021-07-24 10:23:12,8889.9,0.085278,104.246
790064,78007B,宁A9870M_0,1,2021-07-24 10:12:38,2021-07-24 10:24:53,8889.9,0.204167,43.542
790064,78007B,宁A6010F_0,1,2021-07-24 10:27:11,2021-07-24 10:32:14,8889.9,0.084167,105.622
790064,78007B,宁AV768U_0,1,2021-07-24 10:35:18,2021-07-24 10:39:40,8889.9,0.072778,122.151
790064,78007B,宁AMS111_0,1,2021-07-24 10:34:16,2021-07-24 10:39:48,8889.9,0.092222,96.397
790064,78007B,宁A90K90_0,1,2021-07-24 10:34:22,2021-07-24 10:39:49,8889.9,0.090833,97.871
790064,78007B,宁AZY295_0,1,2021-07-24 10:41:57,2021-07-24 10:46:15,8889.9,0.071667,124.045
790064,78007B,豫DEA183_0,1,2021-07-24 10:49:08,2021-07-24 11:04:37,8889.9,0.258056,34.449
790064,78007B,宁AB0378_1,16,2021-07-24 11:13:53,2021-07-24 11:19:51,8889.9,0.099444,89.396
790064,78007B,宁A67M60_0,1,2021-07-24 11:26:33,2021-07-24 11:30:59,8889.9,0.073889,120.314
790064,78007B,宁AXL072_0,1,2021-07-24 12:00:58,2021-07-24 12:05:37,8889.9,0.0775,114.708
790064,78007B,粤SY87H0_0,1,2021-07-24 12:11:52,2021-07-24 12:16:35,8889.9,0.078611,113.087
790064,78007B,宁AC1331_1,2,2021-07-24 12:15:37,2021-07-24 12:20:58,8889.9,0.089167,99.699
790064,78007B,宁AB2039_1,16,2021-07-24 12:40:16,2021-07-24 12:46:12,8889.9,0.098889,89.898
790064,78007B,陕K60V16_0,1,2021-07-24 12:54:41,2021-07-24 12:59:00,8889.9,0.071944,123.567
790064,78007B,宁AX816E_0,1,2021-07-24 12:58:13,2021-07-24 13:03:15,8889.9,0.083889,105.972
790064,78007B,晋M2C103_0,1,2021-07-24 13:08:20,2021-07-24 13:13:32,8889.9,0.086667,102.575
790064,78007B,宁D0D770_0,1,2021-07-24 13:31:40,2021-07-24 13:35:55,8889.9,0.070833,125.505
790064,78007B,陕K991J9_0,1,2021-07-24 13:53:48,2021-07-24 13:57:57,8889.9,0.069167,128.528
790064,78007B,宁A9W262_0,1,2021-07-24 13:59:47,2021-07-24 14:04:25,8889.9,0.077222,115.121
790064,78007B,宁AB1175_1,16,2021-07-24 14:00:10,2021-07-24 14:06:18,8889.9,0.102222,86.967
790064,78007B,辽GK8690_1,16,2021-07-24 14:14:05,2021-07-24 14:20:05,8889.9,0.1,88.899
790064,78007B,宁AFA269_0,1,2021-07-24 14:43:31,2021-07-24 14:48:36,8889.9,0.084722,104.93
790064,78007B,宁A73L00_0,11,2021-07-24 15:13:47,2021-07-24 15:18:28,8889.9,0.078056,113.891
790064,78007B,宁BH7006_0,1,2021-07-24 15:17:57,2021-07-24 15:22:29,8889.9,0.075556,117.66
790064,78007B,宁AB1851_1,16,2021-07-24 15:18:01,2021-07-24 15:24:07,8889.9,0.101667,87.441
790064,78007B,宁A16V89_0,1,2021-07-24 15:29:36,2021-07-24 15:34:23,8889.9,0.079722,111.511
790064,78007B,宁EBU669_0,1,2021-07-24 15:35:53,2021-07-24 15:40:16,8889.9,0.073056,121.686
790064,78007B,宁B20215_1,2,2021-07-24 15:14:43,2021-07-24 15:47:55,8889.9,0.553333,16.066
790064,78007B,宁A07J57_0,1,2021-07-24 15:47:44,2021-07-24 15:51:42,8889.9,0.066111,134.469
790064,78007B,陕UE6050_0,1,2021-07-24 15:49:33,2021-07-24 15:54:02,8889.9,0.074722,118.973
790064,78007B,宁A1F728_0,1,2021-07-24 15:59:41,2021-07-24 16:04:16,8889.9,0.076389,116.377
790064,78007B,宁AJ9755_1,12,2021-07-24 16:04:16,2021-07-24 16:09:54,8889.9,0.093889,94.685
790064,78007B,宁AK3037_1,16,2021-07-24 16:11:51,2021-07-24 16:22:42,8889.9,0.180833,49.161
790064,78007B,陕J8K607_0,1,2021-07-24 16:33:48,2021-07-24 16:38:12,8889.9,0.073333,121.226
790064,78007B,鲁QF9108_1,12,2021-07-24 15:39:01,2021-07-24 16:47:27,8889.9,1.140556,7.794
790064,78007B,冀J1K688_1,16,2021-07-24 16:49:26,2021-07-24 16:55:38,8889.9,0.103333,86.032
790064,78007B,宁CEA877_0,1,2021-07-24 16:55:07,2021-07-24 16:59:51,8889.9,0.078889,112.689
790064,78007B,鲁DM979T_0,1,2021-07-24 16:54:39,2021-07-24 17:00:01,8889.9,0.089444,99.391
790064,78007B,宁A57C68_0,1,2021-07-24 16:59:47,2021-07-24 17:04:45,8889.9,0.082778,107.394
790064,78007B,冀J1U681_1,16,2021-07-24 17:03:33,2021-07-24 17:09:23,8889.9,0.097222,91.439
790064,78007B,宁AQT382_0,1,2021-07-24 17:07:38,2021-07-24 17:11:42,8889.9,0.067778,131.162
790064,78007B,宁A3L093_0,1,2021-07-24 17:28:23,2021-07-24 17:32:36,8889.9,0.070278,126.496
790064,78007B,宁D1B116_0,1,2021-07-24 17:46:07,2021-07-24 17:50:39,8889.9,0.075556,117.66
790064,78007B,宁A3118G_0,1,2021-07-24 17:47:52,2021-07-24 17:51:54,8889.9,0.067222,132.247
790064,78007B,晋M33E05_0,1,2021-07-24 18:08:18,2021-07-24 18:13:44,8889.9,0.090556,98.17
790064,78007B,宁A5552G_0,1,2021-07-24 18:16:19,2021-07-24 18:25:00,8889.9,0.144722,61.427
790064,78007B,津CD7589_1,16,2021-07-24 18:20:46,2021-07-24 18:27:31,8889.9,0.1125,79.021
790064,78007B,宁AG7808_1,4,2021-07-24 18:36:42,2021-07-24 18:42:03,8889.9,0.089167,99.699
790064,78007B,宁EX3560_0,1,2021-07-24 18:39:07,2021-07-24 18:43:13,8889.9,0.068333,130.097
790064,78007B,宁AS196V_0,1,2021-07-24 19:09:25,2021-07-24 19:14:04,8889.9,0.0775,114.708
790064,78007B,宁A2603F_0,1,2021-07-24 19:11:10,2021-07-24 19:15:45,8889.9,0.076389,116.377
790064,78007B,宁AD1759_0,11,2021-07-24 19:13:27,2021-07-24 19:18:41,8889.9,0.087222,101.923
790064,78007B,宁A6LD63_0,1,2021-07-24 19:25:51,2021-07-24 19:30:24,8889.9,0.075833,117.23
790064,78007B,宁A6K827_0,1,2021-07-24 19:33:57,2021-07-24 19:37:59,8889.9,0.067222,132.247
790064,78007B,陕KK601E_0,1,2021-07-24 20:11:18,2021-07-24 20:16:15,8889.9,0.0825,107.756
790064,78007B,宁AC626P_0,1,2021-07-24 20:36:31,2021-07-24 20:40:57,8889.9,0.073889,120.314
790064,78007B,宁A8Y423_0,1,2021-07-24 20:54:52,2021-07-24 20:59:35,8889.9,0.078611,113.087
790064,78007B,宁A83B12_0,1,2021-07-24 21:06:02,2021-07-24 21:10:39,8889.9,0.076944,115.537
790064,78007B,宁BE1155_0,1,2021-07-24 21:02:58,2021-07-24 21:15:09,8889.9,0.203056,43.781
790064,78007B,宁A5CX06_0,1,2021-07-24 21:19:43,2021-07-24 21:24:21,8889.9,0.077222,115.121
790064,78007B,宁EJ9535_0,1,2021-07-24 22:09:02,2021-07-24 22:13:20,8889.9,0.071667,124.045
790064,78007B,宁A5F821_0,1,2021-07-24 22:22:23,2021-07-24 22:26:30,8889.9,0.068611,129.57
790064,78007B,宁DU3193_0,1,2021-07-24 22:23:54,2021-07-24 22:28:39,8889.9,0.079167,112.293
790064,78007B,冀B2B789_1,16,2021-07-24 22:36:58,2021-07-24 22:43:28,8889.9,0.108333,82.061
790064,78007B,甘J0M162_0,1,2021-07-24 23:08:19,2021-07-24 23:13:19,8889.9,0.083333,106.679
790064,78007B,宁ACF220_0,1,2021-07-25 00:02:08,2021-07-25 00:07:03,8889.9,0.081944,108.488
790064,78007B,宁AWX639_0,1,2021-07-24 23:51:02,2021-07-25 00:32:42,8889.9,0.694444,12.801
790064,78007B,陕ABD360_1,13,2021-07-25 01:17:18,2021-07-25 01:22:59,8889.9,0.094722,93.853
790064,78007B,豫DC89G8_0,1,2021-07-25 01:21:59,2021-07-25 01:26:48,8889.9,0.080278,110.739
790064,78007B,宁AR279R_0,1,2021-07-25 05:18:20,2021-07-25 05:22:33,8889.9,0.070278,126.496
790064,78007B,津C15368_1,13,2021-07-25 05:40:16,2021-07-25 05:46:28,8889.9,0.103333,86.032
790064,78007B,晋BL6900_1,16,2021-07-24 22:42:40,2021-07-25 06:00:27,8889.9,7.296389,1.218
790064,78007B,晋BN1270_9,16,2021-07-24 22:44:35,2021-07-25 06:00:30,8889.9,7.265278,1.224
790064,78007B,晋BE0037_1,16,2021-07-24 22:46:29,2021-07-25 06:00:31,8889.9,7.233889,1.229
790064,78007B,宁AM995V_0,11,2021-07-25 06:05:34,2021-07-25 06:11:02,8889.9,0.091111,97.572
790064,78007B,宁A6W896_0,1,2021-07-25 06:18:34,2021-07-25 06:23:48,8889.9,0.087222,101.923
790064,78007B,宁A326E9_0,1,2021-07-25 06:20:28,2021-07-25 06:24:33,8889.9,0.068056,130.626
790064,78007B,宁A20K05_0,1,2021-07-25 06:28:54,2021-07-25 06:33:28,8889.9,0.076111,116.802
790064,78007B,宁A9AF59_0,1,2021-07-25 06:32:00,2021-07-25 06:36:18,8889.9,0.071667,124.045
790064,78007B,宁AZ386X_0,1,2021-07-25 06:31:52,2021-07-25 06:37:08,8889.9,0.087778,101.277
790064,78007B,宁AQ799T_0,1,2021-07-25 06:38:26,2021-07-25 06:43:02,8889.9,0.076667,115.955
790064,78007B,宁AV169U_0,1,2021-07-25 06:38:59,2021-07-25 06:43:07,8889.9,0.068889,129.047
790064,78007B,宁A3AK68_0,1,2021-07-25 06:39:16,2021-07-25 06:43:34,8889.9,0.071667,124.045
790064,78007B,宁A5KF58_0,1,2021-07-25 06:39:21,2021-07-25 06:43:36,8889.9,0.070833,125.505
790064,78007B,宁A660W7_0,11,2021-07-25 06:39:42,2021-07-25 06:44:12,8889.9,0.075,118.532
790064,78007B,宁ANA791_0,1,2021-07-25 06:46:30,2021-07-25 06:50:48,8889.9,0.071667,124.045
790064,78007B,陕A62L6B_0,1,2021-07-25 06:49:29,2021-07-25 06:53:59,8889.9,0.075,118.532
