vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum
宁AL1576_1,14,b'2021-07-23 07:59:52',0,37.077401876449585,34.133280515670776
蒙K1269H_0,1,b'2021-07-23 08:05:15',0,27.874719500541687,30.016618967056274
宁A5106K_0,1,b'2021-07-23 08:10:24',1,29.823169112205505,25.36668062210083
宁BQ1268_0,1,b'2021-07-23 08:11:57',1,28.466386198997498,27.999960780143738
宁AX956B_0,1,b'2021-07-23 08:13:24',1,28.47502827644348,26.016719341278076
宁A1DK38_0,11,b'2021-07-23 08:14:26',0,28.75766694545746,28.75002086162567
宁A1W667_0,1,b'2021-07-23 08:14:29',1,28.945342898368835,38.48334074020386
宁AZA775_0,1,b'2021-07-23 08:14:33',1,28.54369282722473,38.45003843307495
宁A577R3_0,1,b'2021-07-23 08:16:35',1,28.0916690826416,46.25004172325134
宁AK8927_1,13,b'2021-07-23 08:18:01',0,36.86398386955261,34.78331923484802
宁BW1923_0,1,b'2021-07-23 08:24:54',1,28.852831721305847,28.14996063709259
宁CE3067_1,13,b'2021-07-23 08:25:41',0,35.517332553863525,34.78331923484802
蒙CQB789_0,1,b'2021-07-23 08:26:06',1,28.36904525756836,30.93330144882202
宁BAV133_0,1,b'2021-07-23 08:28:10',1,29.27181601524353,38.133301734924316
宁A1875C_0,1,b'2021-07-23 08:34:03',1,28.619288206100464,27.966660261154175
蒙CK6897_0,11,b'2021-07-23 08:43:14',0,30.552992820739746,37.30002164840698
蒙C32881_1,3,b'2021-07-23 08:46:06',0,34.468098878860474,42.51666069030762
宁AH129F_0,1,b'2021-07-23 08:46:31',1,29.267515540122986,24.949920773506165
宁DFR229_0,1,b'2021-07-23 08:48:01',0,28.50145161151886,27.833340167999268
蒙CG2659_0,1,b'2021-07-23 08:51:42',1,28.865155577659607,24.450060725212097
京PEH503_0,1,b'2021-07-23 08:52:38',1,28.906298875808716,27.033299803733826
蒙CLW931_0,1,b'2021-07-23 08:53:51',1,27.946348786354065,53.366639614105225
宁BA101警_3,1,b'2021-07-23 08:58:05',1,28.08268368244171,27.13331937789917
宁BAV132_0,1,b'2021-07-23 09:01:06',1,29.98297870159149,26.56667947769165
宁BF2363_0,1,b'2021-07-23 09:02:31',1,30.38294792175293,26.666759848594666
蒙AXP271_0,1,b'2021-07-23 09:05:33',1,29.474546313285828,26.683260798454285
宁AH812Z_0,1,b'2021-07-23 09:06:31',0,28.69742453098297,27.09995985031128
宁C68242_0,1,b'2021-07-23 09:06:42',1,29.966883659362793,30.699959993362427
宁AF025L_0,1,b'2021-07-23 09:07:12',1,29.318212866783142,25.76669991016388
蒙LFH139_0,1,b'2021-07-23 09:11:45',1,29.77867305278778,45.73331952095032
宁A2PP82_0,11,b'2021-07-23 09:18:49',0,35.088289976119995,29.449980854988098
宁BAP105_0,1,b'2021-07-23 09:20:51',1,29.90179717540741,27.78324007987976
宁BE1210_0,1,b'2021-07-23 09:20:54',1,30.00528573989868,27.70002007484436
宁AE560P_0,1,b'2021-07-23 09:20:55',1,29.975169897079468,27.75000035762787
甘EH2042_0,1,b'2021-07-23 09:22:31',1,30.091828107833862,56.46666169166565
宁CL4626_0,1,b'2021-07-23 09:23:17',0,32.41272568702698,28.63338053226471
鲁A8P85J_0,1,b'2021-07-23 09:24:57',1,30.40568232536316,24.23334002494812
宁BQ3817_0,1,b'2021-07-23 09:25:01',1,29.558905363082886,25.066620111465454
宁AG583D_0,1,b'2021-07-23 09:26:22',0,27.78333842754364,30.06665825843811
宁AQ631E_0,1,b'2021-07-23 09:27:57',0,30.66428303718567,27.716699838638306
宁A673V6_0,1,b'2021-07-23 09:29:16',1,29.292781949043274,28.399980068206787
宁CC9292_1,16,b'2021-07-23 09:29:31',0,32.354246377944946,31.183319091796875
蒙CE6931_0,1,b'2021-07-23 09:33:39',1,29.196499586105347,34.333319664001465
宁AP112P_0,1,b'2021-07-23 09:33:48',0,30.873981714248657,29.133299589157104
宁AMY838_0,1,b'2021-07-23 09:34:21',0,28.05613338947296,27.43332087993622
宁BN8838_0,1,b'2021-07-23 09:34:54',1,29.516746401786804,25.300020575523376
蒙LZR201_0,1,b'2021-07-23 09:35:57',1,29.4711434841156,51.40001893043518
宁BX0680_0,1,b'2021-07-23 09:39:53',0,31.551936864852905,31.849980354309082
宁CY7556_0,1,b'2021-07-23 09:43:19',1,28.39291512966156,28.75002086162567
蒙B5U778_0,1,b'2021-07-23 09:44:12',0,30.09251117706299,29.40000057220459
宁BV9852_0,1,b'2021-07-23 09:44:18',1,30.84867238998413,26.766600608825684
宁BE8795_0,1,b'2021-07-23 09:44:19',0,29.562787413597107,26.366640329360962
宁AG095H_0,1,b'2021-07-23 09:44:20',1,31.18050456047058,26.233259439468384
