vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum
宁AL1576_1,14,b'2021-07-23 07:59:52',0,38.302109241485596,34.133280515670776
蒙K1269H_0,1,b'2021-07-23 08:05:15',0,26.5644371509552,30.016618967056274
宁A5106K_0,1,b'2021-07-23 08:10:24',1,27.3626446723938,25.36668062210083
宁BQ1268_0,1,b'2021-07-23 08:11:57',1,27.538307905197144,27.999960780143738
宁AX956B_0,1,b'2021-07-23 08:13:24',1,27.19265341758728,26.016719341278076
宁A1DK38_0,11,b'2021-07-23 08:14:26',0,30.757877826690674,28.75002086162567
宁A1W667_0,1,b'2021-07-23 08:14:29',1,27.36665189266205,38.48334074020386
宁AZA775_0,1,b'2021-07-23 08:14:33',1,27.418663501739502,38.45003843307495
宁A577R3_0,1,b'2021-07-23 08:16:35',1,28.005348443984985,46.25004172325134
宁AK8927_1,13,b'2021-07-23 08:18:01',0,38.17548751831055,34.78331923484802
宁BW1923_0,1,b'2021-07-23 08:24:54',1,27.75335669517517,28.14996063709259
宁CE3067_1,13,b'2021-07-23 08:25:41',0,38.08711767196655,34.78331923484802
蒙CQB789_0,1,b'2021-07-23 08:26:06',1,27.4153733253479,30.93330144882202
宁BAV133_0,1,b'2021-07-23 08:28:10',1,27.629621028900146,38.133301734924316
宁A1875C_0,1,b'2021-07-23 08:34:03',1,27.34601855278015,27.966660261154175
蒙CK6897_0,11,b'2021-07-23 08:43:14',0,31.143436431884766,37.30002164840698
蒙C32881_1,3,b'2021-07-23 08:46:06',0,32.41374492645264,42.51666069030762
宁AH129F_0,1,b'2021-07-23 08:46:31',1,27.47362196445465,24.949920773506165
宁DFR229_0,1,b'2021-07-23 08:48:01',0,26.591756343841553,27.833340167999268
蒙CG2659_0,1,b'2021-07-23 08:51:42',1,27.298502326011658,24.450060725212097
京PEH503_0,1,b'2021-07-23 08:52:38',1,27.224255204200745,27.033299803733826
蒙CLW931_0,1,b'2021-07-23 08:53:51',1,27.578070759773254,53.366639614105225
宁BA101警_3,1,b'2021-07-23 08:58:05',1,27.254104614257812,27.13331937789917
宁BAV132_0,1,b'2021-07-23 09:01:06',1,27.72286891937256,26.56667947769165
宁BF2363_0,1,b'2021-07-23 09:02:31',1,27.85996913909912,26.666759848594666
蒙AXP271_0,1,b'2021-07-23 09:05:33',1,27.7402925491333,26.683260798454285
宁AH812Z_0,1,b'2021-07-23 09:06:31',0,26.38365626335144,27.09995985031128
宁C68242_0,1,b'2021-07-23 09:06:42',1,27.666192054748535,30.699959993362427
宁AF025L_0,1,b'2021-07-23 09:07:12',1,27.629477977752686,25.76669991016388
蒙LFH139_0,1,b'2021-07-23 09:11:45',1,27.56980061531067,45.73331952095032
宁A2PP82_0,11,b'2021-07-23 09:18:49',0,30.8722186088562,29.449980854988098
宁BAP105_0,1,b'2021-07-23 09:20:51',1,27.406318187713623,27.78324007987976
宁BE1210_0,1,b'2021-07-23 09:20:54',1,27.362265586853027,27.70002007484436
宁AE560P_0,1,b'2021-07-23 09:20:55',1,27.140235900878906,27.75000035762787
甘EH2042_0,1,b'2021-07-23 09:22:31',1,27.62791156768799,56.46666169166565
宁CL4626_0,1,b'2021-07-23 09:23:17',0,30.326099395751953,28.63338053226471
鲁A8P85J_0,1,b'2021-07-23 09:24:57',1,27.324600219726562,24.23334002494812
宁BQ3817_0,1,b'2021-07-23 09:25:01',1,27.819634079933167,25.066620111465454
宁AG583D_0,1,b'2021-07-23 09:26:22',0,26.567859649658203,30.06665825843811
宁AQ631E_0,1,b'2021-07-23 09:27:57',0,26.790575981140137,27.716699838638306
宁A673V6_0,1,b'2021-07-23 09:29:16',1,27.488569021224976,28.399980068206787
宁CC9292_1,16,b'2021-07-23 09:29:31',0,35.98923683166504,31.183319091796875
