vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum
冀J9A373_1,16,b'2021-08-19 14:46:01',0,23.547617197036743,24.166679978370667
冀J0B378_1,15,b'2021-08-19 14:50:10',0,23.97271156311035,23.566680550575256
冀J2B818_1,15,b'2021-08-19 15:00:42',0,24.044106602668762,22.283279299736023
冀J7P710_1,15,b'2021-08-19 15:32:27',1,23.02130699157715,23.399999141693115
冀JR6563_1,16,b'2021-08-19 15:51:59',1,22.860814332962036,22.53335952758789
冀JR6559_1,16,b'2021-08-19 15:54:17',0,22.750117778778076,23.38331937789917
豫A09FQ8_0,11,b'2021-08-19 16:29:44',1,23.16131293773651,26.466659903526306
宁AJ1292_1,16,b'2021-08-19 16:42:53',1,22.278801798820496,25.383299589157104
冀RE6316_1,16,b'2021-08-19 18:12:20',0,22.14237928390503,24.71669912338257
宁CBS808_0,11,b'2021-08-19 18:28:16',0,23.393125534057617,21.866639256477356
宁B97712_1,16,b'2021-08-19 18:32:48',0,21.566487550735474,22.000020146369934
冀JZ1191_1,15,b'2021-08-19 18:44:30',0,22.40703284740448,24.016680121421814
冀A9921Z_1,16,b'2021-08-19 18:51:56',1,22.42629110813141,21.4166396856308
冀JR6512_1,16,b'2021-08-19 19:04:34',0,22.535877227783203,23.86668026447296
冀JR6551_1,16,b'2021-08-19 19:14:24',0,23.97046387195587,23.14997971057892
豫RNM203_1,16,b'2021-08-19 19:43:08',1,22.84736394882202,22.30001986026764
宁A5437F_0,1,b'2021-08-19 19:53:57',1,22.089831233024597,20.333340167999268
冀A9912Z_1,16,b'2021-08-19 20:04:14',0,22.054134607315063,23.483340740203857
鲁JE6607_1,13,b'2021-08-19 20:05:54',1,23.509719371795654,22.599960565567017
宁B97080_1,16,b'2021-08-19 20:08:18',0,21.59496009349823,23.083380460739136
宁A59063_0,11,b'2021-08-19 20:11:43',0,32.62542128562927,34.06674027442932
宁A686D8_0,1,b'2021-08-19 20:20:55',1,22.41720199584961,21.33336067199707
冀JX8319_1,14,b'2021-08-19 20:27:10',0,22.818310260772705,26.56667947769165
陕AW1576_1,14,b'2021-08-19 21:17:05',1,22.52802014350891,22.09998071193695
冀JR6568_1,16,b'2021-08-19 21:17:18',0,22.955904006958008,23.366639614105225
冀RE6311_1,16,b'2021-08-19 21:23:28',0,23.43286693096161,23.516700267791748
豫GG9939_1,16,b'2021-08-19 21:26:47',1,22.533650994300842,20.316660404205322
宁AB2320_1,12,b'2021-08-19 21:32:56',1,22.79897689819336,23.249999284744263
晋M38576_1,14,b'2021-08-19 21:40:42',1,22.185630798339844,23.766660690307617
津C63538_1,16,b'2021-08-19 21:57:23',0,23.591920137405396,22.5833398103714
宁AB9192_1,16,b'2021-08-19 22:52:26',0,23.49607229232788,23.14997971057892
宁A5MN09_0,11,b'2021-08-20 00:11:11',1,24.19909179210663,22.400039434432983
宁AV781B_0,11,b'2021-08-20 05:37:39',1,24.071913957595825,22.25003957748413
宁A20237_0,11,b'2021-08-20 07:14:48',1,24.09134030342102,23.750039935112
冀RE6075_1,16,b'2021-08-20 07:15:58',0,23.384819626808167,22.566660046577454
