vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum
宁AHX815_0,1,b'2021-08-19 09:28:34',1,17.459721565246582,17.5832998752594
宁A3R276_0,1,b'2021-08-19 09:30:21',0,21.080955862998962,16.883339881896973
宁AC896G_0,1,b'2021-08-19 09:30:42',0,17.460152506828308,16.61664068698883
宁AC233S_0,1,b'2021-08-19 09:30:46',1,18.175551295280457,18.133320808410645
陕KF7033_1,16,b'2021-08-19 09:34:43',1,24.443162083625793,25.48331916332245
宁AA150N_0,11,b'2021-08-19 09:35:49',0,22.373085021972656,20.73330044746399
宁A598H2_0,1,b'2021-08-19 09:37:09',0,18.75870645046234,20.516640543937683
宁AA758U_0,1,b'2021-08-19 09:37:35',0,18.998640775680542,20.349959135055542
宁AYR587_0,1,b'2021-08-19 09:39:42',0,17.489327788352966,17.53331959247589
宁A85579_0,11,b'2021-08-19 09:45:24',0,21.57868802547455,20.23337960243225
宁AE3571_1,16,b'2021-08-19 09:50:16',1,24.18855607509613,26.20001971721649
宁A0KN75_0,1,b'2021-08-19 09:54:20',0,17.519193291664124,16.73327922821045
宁A726S2_0,1,b'2021-08-19 09:59:16',0,17.476159930229187,19.216679334640503
宁A22750_0,1,b'2021-08-19 10:04:55',0,17.44879424571991,16.000020503997803
宁AS559T_0,11,b'2021-08-19 10:05:29',0,19.447333216667175,18.533340096473694
宁A52706_1,12,b'2021-08-19 10:07:27',0,24.562212824821472,23.58329951763153
宁CB6727_0,11,b'2021-08-19 10:08:28',1,19.927244782447815,19.816680550575256
宁A0F753_0,1,b'2021-08-19 10:09:18',0,18.21373164653778,20.050020217895508
豫L821A2_0,1,b'2021-08-19 10:10:07',1,18.02149772644043,18.483359813690186
宁A361A1_0,1,b'2021-08-19 10:19:27',0,18.75805914402008,16.90008044242859
豫HJ4350_1,16,b'2021-08-19 10:21:45',1,24.09489870071411,33.83334159851074
豫HR2695_1,16,b'2021-08-19 10:22:09',1,24.37669336795807,33.31661939620972
宁A203Z3_0,1,b'2021-08-19 10:32:02',1,17.976415157318115,17.866739630699158
宁AG015S_0,1,b'2021-08-19 10:36:58',0,19.438490867614746,20.96664011478424
宁BR8796_0,1,b'2021-08-19 10:50:06',1,18.023573756217957,17.5832998752594
宁A6GR89_0,11,b'2021-08-19 10:51:52',0,21.521519422531128,19.91663932800293
晋AG9676_1,16,b'2021-08-19 11:04:59',1,24.225164651870728,28.8332998752594
宁A597F1_0,1,b'2021-08-19 11:06:07',0,19.32108700275421,22.816620469093323
宁A1HJ82_0,1,b'2021-08-19 11:15:39',0,20.32773792743683,20.783339738845825
宁A8V069_0,1,b'2021-08-19 11:18:12',0,17.446863055229187,29.06663954257965
宁BCM998_0,1,b'2021-08-19 11:20:39',0,18.14028024673462,19.450020790100098
宁A39Q86_0,11,b'2021-08-19 11:22:56',0,19.256891012191772,26.466659903526306
津D04930_0,1,b'2021-08-19 11:26:42',1,17.989255785942078,45.69995999336243
宁APT372_0,1,b'2021-08-19 11:27:04',0,17.33968198299408,17.89997935295105
冀J6X386_1,16,b'2021-08-19 11:31:16',0,27.02288568019867,26.25
渝FGD565_0,1,b'2021-08-19 11:34:59',1,17.724557518959045,17.09994077682495
宁A873Y3_0,1,b'2021-08-19 11:43:27',1,17.705225944519043,20.716620683670044
晋L1F160_0,1,b'2021-08-19 11:44:12',1,17.993822693824768,20.833320021629333
宁A7H539_0,1,b'2021-08-19 11:56:27',0,17.35840380191803,17.58336067199707
陕KH6909_1,16,b'2021-08-19 11:59:16',1,24.267370104789734,23.650020360946655
宁AK097D_0,1,b'2021-08-19 12:02:47',1,17.767569422721863,16.683300733566284
宁AJ5188_1,12,b'2021-08-19 12:06:52',0,22.943426370620728,23.166720271110535
苏GA8200_1,16,b'2021-08-19 12:10:53',1,24.10793960094452,23.783340454101562
宁A6927G_0,1,b'2021-08-19 12:12:17',0,17.46261477470398,35.76665997505188
宁B92658_1,16,b'2021-08-19 12:14:45',1,24.118600487709045,26.133359670639038
甘AG8U12_0,1,b'2021-08-19 12:17:51',1,17.658156752586365,21.399959921836853
鲁J536M0_0,1,b'2021-08-19 12:18:31',1,17.98076570034027,16.383360028266907
冀C67955_1,16,b'2021-08-19 12:21:20',1,24.225252270698547,23.94995927810669
辽A7A31N_0,1,b'2021-08-19 12:22:14',1,17.874918580055237,18.43332052230835
宁A002E1_0,11,b'2021-08-19 12:25:35',0,19.759674668312073,23.816699981689453
宁AM869Z_0,1,b'2021-08-19 12:25:44',0,17.75861620903015,16.750019788742065
宁AD980M_0,1,b'2021-08-19 12:26:47',1,17.85484492778778,18.166619539260864
冀EV8925_1,16,b'2021-08-19 12:29:03',1,24.176359176635742,30.166679620742798
宁AC3780_0,1,b'2021-08-19 12:30:53',0,17.27487623691559,18.316619396209717
宁AB2004_0,1,b'2021-08-19 12:37:06',1,17.681676149368286,16.433399319648743
浙BVQ369_0,1,b'2021-08-19 12:48:19',0,19.880822896957397,18.033360242843628
宁A7AK67_0,11,b'2021-08-19 12:48:23',0,21.524682641029358,20.550000071525574
宁B98280_1,16,b'2021-08-19 12:50:20',1,24.235952496528625,25.416719913482666
宁AHK869_0,1,b'2021-08-19 12:51:23',0,18.00364315509796,18.54996085166931
宁AZ369P_0,1,b'2021-08-19 12:56:32',0,18.456528782844543,17.516639828681946
陕K4150X_1,1,b'2021-08-19 12:59:18',1,17.84831464290619,17.349960207939148
宁AG909A_0,1,b'2021-08-19 13:00:28',1,17.92301595211029,18.133379817008972
宁C51081_1,16,b'2021-08-19 13:04:43',1,24.59491789340973,26.999999284744263
浙A2Q009_1,11,b'2021-08-19 13:07:33',0,25.822747349739075,27.94998049736023
宁AL629W_0,1,b'2021-08-19 13:11:16',0,17.917115092277527,21.833340525627136
鄂FNQ712_1,16,b'2021-08-19 13:13:04',1,24.166415333747864,25.716660618782043
苏A0T7B9_0,11,b'2021-08-19 13:13:47',0,23.30041229724884,20.84999978542328
宁A28H95_0,1,b'2021-08-19 13:21:29',0,17.43905246257782,16.949999928474426
宁AL332J_0,1,b'2021-08-19 13:26:30',0,20.50283968448639,17.01672077178955
宁A1667J_0,1,b'2021-08-19 13:27:47',0,17.342918515205383,17.21664011478424
宁AUF258_0,1,b'2021-08-19 13:29:00',1,17.88701355457306,58.98329973220825
宁AUK603_0,11,b'2021-08-19 13:38:25',0,21.710602641105652,20.68332016468048
豫KE2589_1,16,b'2021-08-19 13:40:41',1,24.287450909614563,25.216619968414307
陕EF2317_1,16,b'2021-08-19 13:44:25',1,24.26531732082367,21.766680479049683
宁A4E883_0,1,b'2021-08-19 13:57:26',0,18.648388981819153,20.93328058719635
宁CD1669_1,12,b'2021-08-19 14:02:18',1,23.727418184280396,25.84998071193695
宁A276J8_0,1,b'2021-08-19 14:04:18',0,22.25208342075348,22.466699481010437
宁BK7078_0,1,b'2021-08-19 14:11:28',1,18.196935653686523,18.483300805091858
宁AK1898_1,16,b'2021-08-19 14:12:03',0,26.222233772277832,25.51661968231201
宁A2540A_0,1,b'2021-08-19 14:13:11',1,18.148738145828247,17.54994034767151
宁E71180_1,16,b'2021-08-19 14:13:33',0,24.044353365898132,21.16667926311493
宁CU2568_0,1,b'2021-08-19 14:19:22',1,18.086727261543274,18.600000143051147
