vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum
冀JM9601_1,16,b'2021-08-20 12:33:25',0,24.153597950935364,23.533380031585693
冀JR6505_1,16,b'2021-08-20 12:45:12',0,25.21147906780243,23.133360743522644
宁A027V5_0,11,b'2021-08-20 13:02:25',0,23.862351179122925,23.283360600471497
宁AN265A_0,11,b'2021-08-20 13:53:29',0,27.470422983169556,26.29998028278351
宁CF2832_1,16,b'2021-08-20 14:07:19',1,23.128509521484375,22.483379244804382
宁AS537G_0,11,b'2021-08-20 14:11:22',0,27.758143544197083,31.38330101966858
冀JK7783_1,16,b'2021-08-20 14:19:31',0,23.803641200065613,22.61669933795929
津CD0636_1,16,b'2021-08-20 14:22:21',0,23.46619963645935,23.10006022453308
冀JR6533_1,16,b'2021-08-20 14:24:49',0,22.67680585384369,23.083319664001465
宁AE3758_1,16,b'2021-08-20 14:35:20',1,23.131551146507263,23.14997971057892
宁B39469_0,11,b'2021-08-20 14:47:08',1,23.864105343818665,35.93327879905701
宁CCS102_0,11,b'2021-08-20 14:59:50',0,23.61255168914795,21.299999356269836
冀JR6513_1,16,b'2021-08-20 15:02:30',0,24.72284495830536,23.216639757156372
鲁VG1366_1,16,b'2021-08-20 15:03:25',1,23.42675507068634,23.483340740203857
津AT0666_1,16,b'2021-08-20 15:04:28',0,23.28604280948639,22.833359241485596
宁AFC631_0,11,b'2021-08-20 15:22:30',0,39.541136026382446,38.73330116271973
冀A9917Z_1,16,b'2021-08-20 15:40:06',0,23.00016760826111,21.65004014968872
冀A9922Z_1,16,b'2021-08-20 15:53:44',0,24.92364227771759,23.399999141693115
宁ASY986_0,1,b'2021-08-20 15:58:18',1,22.362383008003235,22.233359813690186
宁AL0567_1,16,b'2021-08-20 16:11:57',1,23.457149863243103,22.116719484329224
辽HA3351_1,16,b'2021-08-20 16:41:46',0,22.930063605308533,21.950039863586426
宁A7NH05_0,1,b'2021-08-20 16:44:03',1,22.061387300491333,23.166659474372864
宁D11965_1,12,b'2021-08-20 17:06:34',1,23.45397412776947,22.13327944278717
豫RSF105_1,16,b'2021-08-20 17:15:39',0,24.675537943840027,24.15000021457672
冀A8322Z_1,16,b'2021-08-20 17:25:50',0,23.72141718864441,22.21668004989624
冀A9918Z_1,16,b'2021-08-20 18:16:13',1,22.876542806625366,22.333320379257202
